index,lat,lon
109,51.4877,7.413315862068965
110,51.4877,7.413461379310345
111,51.4877,7.413606896551724
112,51.4877,7.4137524137931035
113,51.4877,7.413897931034483
114,51.4877,7.414043448275862
115,51.4877,7.4141889655172415
116,51.4877,7.414334482758621
117,51.4877,7.41448
118,51.4877,7.4146255172413795
119,51.4877,7.414771034482759
120,51.4877,7.414916551724138
121,51.4877,7.415062068965518
122,51.4877,7.415207586206897
123,51.4877,7.415353103448276
124,51.4877,7.415498620689656
125,51.4877,7.415644137931035
126,51.4877,7.415789655172414
127,51.4877,7.415935172413794
128,51.4877,7.416080689655173
129,51.4877,7.416226206896552
130,51.4877,7.416371724137932
131,51.4877,7.416517241379311
132,51.4877,7.4166627586206895
133,51.4877,7.416808275862069
134,51.4877,7.416953793103448
135,51.4877,7.4170993103448275
136,51.4877,7.417244827586207
137,51.4877,7.417390344827586
138,51.4877,7.4175358620689655
139,51.4877,7.417681379310345
140,51.4877,7.417826896551724
141,51.4877,7.417972413793104
142,51.4877,7.418117931034483
143,51.4877,7.418263448275862
144,51.4877,7.418408965517242
145,51.4877,7.418554482758621
146,51.48779036144578,7.3976
147,51.48779036144578,7.397745517241379
148,51.48779036144578,7.397891034482758
149,51.48779036144578,7.398036551724138
150,51.48779036144578,7.398182068965517
151,51.48779036144578,7.3983275862068965
152,51.48779036144578,7.398473103448276
153,51.48779036144578,7.398618620689655
154,51.48779036144578,7.3987641379310345
155,51.48779036144578,7.398909655172414
156,51.48779036144578,7.399055172413793
157,51.48779036144578,7.3992006896551725
158,51.48779036144578,7.399346206896552
159,51.48779036144578,7.399491724137931
160,51.48779036144578,7.399637241379311
161,51.48779036144578,7.399782758620689
162,51.48779036144578,7.399928275862068
163,51.48779036144578,7.400073793103448
164,51.48779036144578,7.400219310344827
165,51.48779036144578,7.400364827586206
166,51.48779036144578,7.400510344827586
167,51.48779036144578,7.400655862068965
168,51.48779036144578,7.400801379310344
169,51.48779036144578,7.400946896551724
170,51.48779036144578,7.401092413793103
171,51.48779036144578,7.4012379310344825
172,51.48779036144578,7.401383448275862
173,51.48779036144578,7.401528965517241
174,51.48779036144578,7.4016744827586205
175,51.48779036144578,7.40182
176,51.48779036144578,7.401965517241379
177,51.48779036144578,7.4021110344827585
178,51.48779036144578,7.402256551724138
179,51.48779036144578,7.402402068965517
180,51.48779036144578,7.402547586206897
181,51.48779036144578,7.402693103448276
182,51.48779036144578,7.402838620689655
183,51.48779036144578,7.402984137931035
184,51.48779036144578,7.403129655172414
185,51.48779036144578,7.403275172413793
186,51.48779036144578,7.403420689655173
187,51.48779036144578,7.403566206896552
188,51.48779036144578,7.403711724137931
189,51.48779036144578,7.403857241379311
190,51.48779036144578,7.404002758620689
191,51.48779036144578,7.4041482758620685
192,51.48779036144578,7.404293793103448
193,51.48779036144578,7.404439310344827
194,51.48779036144578,7.4045848275862065
195,51.48779036144578,7.404730344827586
196,51.48779036144578,7.404875862068965
197,51.48779036144578,7.4050213793103445
198,51.48779036144578,7.405166896551724
199,51.48779036144578,7.405312413793103
200,51.48779036144578,7.405457931034483
201,51.48779036144578,7.405603448275862
202,51.48779036144578,7.405748965517241
203,51.48779036144578,7.405894482758621
204,51.48779036144578,7.40604
205,51.48779036144578,7.406185517241379
206,51.48779036144578,7.406331034482759
207,51.48779036144578,7.406476551724138
208,51.48779036144578,7.406622068965517
209,51.48779036144578,7.406767586206897
210,51.48779036144578,7.406913103448276
211,51.48779036144578,7.407058620689655
212,51.48779036144578,7.407204137931035
213,51.48779036144578,7.407349655172414
214,51.48779036144578,7.407495172413793
215,51.48779036144578,7.407640689655173
216,51.48779036144578,7.407786206896552
217,51.48779036144578,7.407931724137931
218,51.48779036144578,7.408077241379311
219,51.48779036144578,7.408222758620689
220,51.48779036144578,7.408368275862069
221,51.48779036144578,7.408513793103448
222,51.48779036144578,7.408659310344827
223,51.48779036144578,7.408804827586207
224,51.48779036144578,7.408950344827586
225,51.48779036144578,7.409095862068965
226,51.48779036144578,7.409241379310345
227,51.48779036144578,7.409386896551724
228,51.48779036144578,7.409532413793103
229,51.48779036144578,7.409677931034483
230,51.48779036144578,7.409823448275862
231,51.48779036144578,7.409968965517241
232,51.48779036144578,7.410114482758621
233,51.48779036144578,7.41026
234,51.48779036144578,7.410405517241379
235,51.48779036144578,7.410551034482759
236,51.48779036144578,7.410696551724138
237,51.48779036144578,7.4108420689655174
238,51.48779036144578,7.410987586206897
239,51.48779036144578,7.411133103448276
240,51.48779036144578,7.4112786206896555
241,51.48779036144578,7.411424137931035
242,51.48779036144578,7.411569655172414
243,51.48779036144578,7.4117151724137935
244,51.48779036144578,7.411860689655173
245,51.48779036144578,7.412006206896552
246,51.48779036144578,7.4121517241379316
247,51.48779036144578,7.412297241379311
248,51.48779036144578,7.412442758620689
249,51.48779036144578,7.412588275862069
250,51.48779036144578,7.412733793103448
251,51.48779036144578,7.412879310344827
252,51.48779036144578,7.413024827586207
253,51.48779036144578,7.413170344827586
254,51.48779036144578,7.413315862068965
255,51.48779036144578,7.413461379310345
256,51.48779036144578,7.413606896551724
257,51.48779036144578,7.4137524137931035
258,51.48779036144578,7.413897931034483
259,51.48779036144578,7.414043448275862
260,51.48779036144578,7.4141889655172415
261,51.48779036144578,7.414334482758621
262,51.48779036144578,7.41448
263,51.48779036144578,7.4146255172413795
264,51.48779036144578,7.414771034482759
265,51.48779036144578,7.414916551724138
266,51.48779036144578,7.415062068965518
267,51.48779036144578,7.415207586206897
268,51.48779036144578,7.415353103448276
269,51.48779036144578,7.415498620689656
270,51.48779036144578,7.415644137931035
271,51.48779036144578,7.415789655172414
272,51.48779036144578,7.415935172413794
273,51.48779036144578,7.416080689655173
274,51.48779036144578,7.416226206896552
275,51.48779036144578,7.416371724137932
276,51.48779036144578,7.416517241379311
277,51.48779036144578,7.4166627586206895
278,51.48779036144578,7.416808275862069
279,51.48779036144578,7.416953793103448
280,51.48779036144578,7.4170993103448275
281,51.48779036144578,7.417244827586207
282,51.48779036144578,7.417390344827586
283,51.48779036144578,7.4175358620689655
284,51.48779036144578,7.417681379310345
285,51.48779036144578,7.417826896551724
286,51.48779036144578,7.417972413793104
287,51.48779036144578,7.418117931034483
288,51.48779036144578,7.418263448275862
289,51.48779036144578,7.418408965517242
290,51.48779036144578,7.418554482758621
291,51.48788072289156,7.3976
292,51.48788072289156,7.397745517241379
293,51.48788072289156,7.397891034482758
294,51.48788072289156,7.398036551724138
295,51.48788072289156,7.398182068965517
296,51.48788072289156,7.3983275862068965
297,51.48788072289156,7.398473103448276
298,51.48788072289156,7.398618620689655
299,51.48788072289156,7.3987641379310345
300,51.48788072289156,7.398909655172414
301,51.48788072289156,7.399055172413793
302,51.48788072289156,7.3992006896551725
303,51.48788072289156,7.399346206896552
304,51.48788072289156,7.399491724137931
305,51.48788072289156,7.399637241379311
306,51.48788072289156,7.399782758620689
307,51.48788072289156,7.399928275862068
308,51.48788072289156,7.400073793103448
309,51.48788072289156,7.400219310344827
310,51.48788072289156,7.400364827586206
311,51.48788072289156,7.400510344827586
312,51.48788072289156,7.400655862068965
313,51.48788072289156,7.400801379310344
314,51.48788072289156,7.400946896551724
315,51.48788072289156,7.401092413793103
316,51.48788072289156,7.4012379310344825
317,51.48788072289156,7.401383448275862
318,51.48788072289156,7.401528965517241
319,51.48788072289156,7.4016744827586205
320,51.48788072289156,7.40182
321,51.48788072289156,7.401965517241379
322,51.48788072289156,7.4021110344827585
323,51.48788072289156,7.402256551724138
324,51.48788072289156,7.402402068965517
325,51.48788072289156,7.402547586206897
326,51.48788072289156,7.402693103448276
327,51.48788072289156,7.402838620689655
328,51.48788072289156,7.402984137931035
329,51.48788072289156,7.403129655172414
330,51.48788072289156,7.403275172413793
331,51.48788072289156,7.403420689655173
332,51.48788072289156,7.403566206896552
333,51.48788072289156,7.403711724137931
334,51.48788072289156,7.403857241379311
335,51.48788072289156,7.404002758620689
336,51.48788072289156,7.4041482758620685
337,51.48788072289156,7.404293793103448
338,51.48788072289156,7.404439310344827
339,51.48788072289156,7.4045848275862065
340,51.48788072289156,7.404730344827586
341,51.48788072289156,7.404875862068965
342,51.48788072289156,7.4050213793103445
343,51.48788072289156,7.405166896551724
344,51.48788072289156,7.405312413793103
345,51.48788072289156,7.405457931034483
346,51.48788072289156,7.405603448275862
347,51.48788072289156,7.405748965517241
348,51.48788072289156,7.405894482758621
349,51.48788072289156,7.40604
350,51.48788072289156,7.406185517241379
351,51.48788072289156,7.406331034482759
352,51.48788072289156,7.406476551724138
353,51.48788072289156,7.406622068965517
354,51.48788072289156,7.406767586206897
355,51.48788072289156,7.406913103448276
356,51.48788072289156,7.407058620689655
357,51.48788072289156,7.407204137931035
358,51.48788072289156,7.407349655172414
359,51.48788072289156,7.407495172413793
360,51.48788072289156,7.407640689655173
361,51.48788072289156,7.407786206896552
362,51.48788072289156,7.407931724137931
363,51.48788072289156,7.408077241379311
364,51.48788072289156,7.408222758620689
365,51.48788072289156,7.408368275862069
366,51.48788072289156,7.408513793103448
367,51.48788072289156,7.408659310344827
368,51.48788072289156,7.408804827586207
369,51.48788072289156,7.408950344827586
370,51.48788072289156,7.409095862068965
371,51.48788072289156,7.409241379310345
372,51.48788072289156,7.409386896551724
373,51.48788072289156,7.409532413793103
374,51.48788072289156,7.409677931034483
375,51.48788072289156,7.409823448275862
376,51.48788072289156,7.409968965517241
377,51.48788072289156,7.410114482758621
378,51.48788072289156,7.41026
379,51.48788072289156,7.410405517241379
380,51.48788072289156,7.410551034482759
381,51.48788072289156,7.410696551724138
382,51.48788072289156,7.4108420689655174
383,51.48788072289156,7.410987586206897
384,51.48788072289156,7.411133103448276
385,51.48788072289156,7.4112786206896555
386,51.48788072289156,7.411424137931035
387,51.48788072289156,7.411569655172414
388,51.48788072289156,7.4117151724137935
389,51.48788072289156,7.411860689655173
390,51.48788072289156,7.412006206896552
391,51.48788072289156,7.4121517241379316
392,51.48788072289156,7.412297241379311
393,51.48788072289156,7.412442758620689
394,51.48788072289156,7.412588275862069
395,51.48788072289156,7.412733793103448
396,51.48788072289156,7.412879310344827
397,51.48788072289156,7.413024827586207
398,51.48788072289156,7.413170344827586
399,51.48788072289156,7.413315862068965
400,51.48788072289156,7.413461379310345
401,51.48788072289156,7.413606896551724
402,51.48788072289156,7.4137524137931035
403,51.48788072289156,7.413897931034483
404,51.48788072289156,7.414043448275862
405,51.48788072289156,7.4141889655172415
406,51.48788072289156,7.414334482758621
407,51.48788072289156,7.41448
408,51.48788072289156,7.4146255172413795
409,51.48788072289156,7.414771034482759
410,51.48788072289156,7.414916551724138
411,51.48788072289156,7.415062068965518
412,51.48788072289156,7.415207586206897
413,51.48788072289156,7.415353103448276
414,51.48788072289156,7.415498620689656
415,51.48788072289156,7.415644137931035
416,51.48788072289156,7.415789655172414
417,51.48788072289156,7.415935172413794
418,51.48788072289156,7.416080689655173
419,51.48788072289156,7.416226206896552
420,51.48788072289156,7.416371724137932
421,51.48788072289156,7.416517241379311
422,51.48788072289156,7.4166627586206895
423,51.48788072289156,7.416808275862069
424,51.48788072289156,7.416953793103448
425,51.48788072289156,7.4170993103448275
426,51.48788072289156,7.417244827586207
427,51.48788072289156,7.417390344827586
428,51.48788072289156,7.4175358620689655
429,51.48788072289156,7.417681379310345
430,51.48788072289156,7.417826896551724
431,51.48788072289156,7.417972413793104
432,51.48788072289156,7.418117931034483
433,51.48788072289156,7.418263448275862
434,51.48788072289156,7.418408965517242
435,51.48788072289156,7.418554482758621
436,51.487971084337346,7.3976
437,51.487971084337346,7.397745517241379
438,51.487971084337346,7.397891034482758
439,51.487971084337346,7.398036551724138
440,51.487971084337346,7.398182068965517
441,51.487971084337346,7.3983275862068965
442,51.487971084337346,7.398473103448276
443,51.487971084337346,7.398618620689655
444,51.487971084337346,7.3987641379310345
445,51.487971084337346,7.398909655172414
446,51.487971084337346,7.399055172413793
447,51.487971084337346,7.3992006896551725
448,51.487971084337346,7.399346206896552
449,51.487971084337346,7.399491724137931
450,51.487971084337346,7.399637241379311
451,51.487971084337346,7.399782758620689
452,51.487971084337346,7.399928275862068
453,51.487971084337346,7.400073793103448
454,51.487971084337346,7.400219310344827
455,51.487971084337346,7.400364827586206
456,51.487971084337346,7.400510344827586
457,51.487971084337346,7.400655862068965
458,51.487971084337346,7.400801379310344
459,51.487971084337346,7.400946896551724
460,51.487971084337346,7.401092413793103
461,51.487971084337346,7.4012379310344825
462,51.487971084337346,7.401383448275862
463,51.487971084337346,7.401528965517241
464,51.487971084337346,7.4016744827586205
465,51.487971084337346,7.40182
466,51.487971084337346,7.401965517241379
467,51.487971084337346,7.4021110344827585
468,51.487971084337346,7.402256551724138
469,51.487971084337346,7.402402068965517
470,51.487971084337346,7.402547586206897
471,51.487971084337346,7.402693103448276
472,51.487971084337346,7.402838620689655
473,51.487971084337346,7.402984137931035
474,51.487971084337346,7.403129655172414
475,51.487971084337346,7.403275172413793
476,51.487971084337346,7.403420689655173
477,51.487971084337346,7.403566206896552
478,51.487971084337346,7.403711724137931
479,51.487971084337346,7.403857241379311
480,51.487971084337346,7.404002758620689
481,51.487971084337346,7.4041482758620685
482,51.487971084337346,7.404293793103448
483,51.487971084337346,7.404439310344827
484,51.487971084337346,7.4045848275862065
485,51.487971084337346,7.404730344827586
486,51.487971084337346,7.404875862068965
487,51.487971084337346,7.4050213793103445
488,51.487971084337346,7.405166896551724
489,51.487971084337346,7.405312413793103
490,51.487971084337346,7.405457931034483
491,51.487971084337346,7.405603448275862
492,51.487971084337346,7.405748965517241
493,51.487971084337346,7.405894482758621
494,51.487971084337346,7.40604
495,51.487971084337346,7.406185517241379
496,51.487971084337346,7.406331034482759
497,51.487971084337346,7.406476551724138
498,51.487971084337346,7.406622068965517
499,51.487971084337346,7.406767586206897
500,51.487971084337346,7.406913103448276
501,51.487971084337346,7.407058620689655
502,51.487971084337346,7.407204137931035
503,51.487971084337346,7.407349655172414
504,51.487971084337346,7.407495172413793
505,51.487971084337346,7.407640689655173
506,51.487971084337346,7.407786206896552
507,51.487971084337346,7.407931724137931
508,51.487971084337346,7.408077241379311
509,51.487971084337346,7.408222758620689
510,51.487971084337346,7.408368275862069
511,51.487971084337346,7.408513793103448
512,51.487971084337346,7.408659310344827
513,51.487971084337346,7.408804827586207
514,51.487971084337346,7.408950344827586
515,51.487971084337346,7.409095862068965
516,51.487971084337346,7.409241379310345
517,51.487971084337346,7.409386896551724
518,51.487971084337346,7.409532413793103
519,51.487971084337346,7.409677931034483
520,51.487971084337346,7.409823448275862
521,51.487971084337346,7.409968965517241
522,51.487971084337346,7.410114482758621
523,51.487971084337346,7.41026
524,51.487971084337346,7.410405517241379
525,51.487971084337346,7.410551034482759
526,51.487971084337346,7.410696551724138
527,51.487971084337346,7.4108420689655174
528,51.487971084337346,7.410987586206897
529,51.487971084337346,7.411133103448276
530,51.487971084337346,7.4112786206896555
531,51.487971084337346,7.411424137931035
532,51.487971084337346,7.411569655172414
533,51.487971084337346,7.4117151724137935
534,51.487971084337346,7.411860689655173
535,51.487971084337346,7.412006206896552
536,51.487971084337346,7.4121517241379316
537,51.487971084337346,7.412297241379311
538,51.487971084337346,7.412442758620689
539,51.487971084337346,7.412588275862069
540,51.487971084337346,7.412733793103448
541,51.487971084337346,7.412879310344827
542,51.487971084337346,7.413024827586207
543,51.487971084337346,7.413170344827586
544,51.487971084337346,7.413315862068965
545,51.487971084337346,7.413461379310345
546,51.487971084337346,7.413606896551724
547,51.487971084337346,7.4137524137931035
548,51.487971084337346,7.413897931034483
549,51.487971084337346,7.414043448275862
550,51.487971084337346,7.4141889655172415
551,51.487971084337346,7.414334482758621
552,51.487971084337346,7.41448
553,51.487971084337346,7.4146255172413795
554,51.487971084337346,7.414771034482759
555,51.487971084337346,7.414916551724138
556,51.487971084337346,7.415062068965518
557,51.487971084337346,7.415207586206897
558,51.487971084337346,7.415353103448276
559,51.487971084337346,7.415498620689656
560,51.487971084337346,7.415644137931035
561,51.487971084337346,7.415789655172414
562,51.487971084337346,7.415935172413794
563,51.487971084337346,7.416080689655173
564,51.487971084337346,7.416226206896552
565,51.487971084337346,7.416371724137932
566,51.487971084337346,7.416517241379311
567,51.487971084337346,7.4166627586206895
568,51.487971084337346,7.416808275862069
569,51.487971084337346,7.416953793103448
570,51.487971084337346,7.4170993103448275
571,51.487971084337346,7.417244827586207
572,51.487971084337346,7.417390344827586
573,51.487971084337346,7.4175358620689655
574,51.487971084337346,7.417681379310345
575,51.487971084337346,7.417826896551724
576,51.487971084337346,7.417972413793104
577,51.487971084337346,7.418117931034483
578,51.487971084337346,7.418263448275862
579,51.487971084337346,7.418408965517242
580,51.487971084337346,7.418554482758621
581,51.48806144578313,7.3976
582,51.48806144578313,7.397745517241379
583,51.48806144578313,7.397891034482758
584,51.48806144578313,7.398036551724138
585,51.48806144578313,7.398182068965517
586,51.48806144578313,7.3983275862068965
587,51.48806144578313,7.398473103448276
588,51.48806144578313,7.398618620689655
589,51.48806144578313,7.3987641379310345
590,51.48806144578313,7.398909655172414
591,51.48806144578313,7.399055172413793
592,51.48806144578313,7.3992006896551725
593,51.48806144578313,7.399346206896552
594,51.48806144578313,7.399491724137931
595,51.48806144578313,7.399637241379311
596,51.48806144578313,7.399782758620689
597,51.48806144578313,7.399928275862068
598,51.48806144578313,7.400073793103448
599,51.48806144578313,7.400219310344827
600,51.48806144578313,7.400364827586206
601,51.48806144578313,7.400510344827586
602,51.48806144578313,7.400655862068965
603,51.48806144578313,7.400801379310344
604,51.48806144578313,7.400946896551724
605,51.48806144578313,7.401092413793103
606,51.48806144578313,7.4012379310344825
607,51.48806144578313,7.401383448275862
608,51.48806144578313,7.401528965517241
609,51.48806144578313,7.4016744827586205
610,51.48806144578313,7.40182
611,51.48806144578313,7.401965517241379
612,51.48806144578313,7.4021110344827585
613,51.48806144578313,7.402256551724138
614,51.48806144578313,7.402402068965517
615,51.48806144578313,7.402547586206897
616,51.48806144578313,7.402693103448276
617,51.48806144578313,7.402838620689655
618,51.48806144578313,7.402984137931035
619,51.48806144578313,7.403129655172414
620,51.48806144578313,7.403275172413793
621,51.48806144578313,7.403420689655173
622,51.48806144578313,7.403566206896552
623,51.48806144578313,7.403711724137931
624,51.48806144578313,7.403857241379311
625,51.48806144578313,7.404002758620689
626,51.48806144578313,7.4041482758620685
627,51.48806144578313,7.404293793103448
628,51.48806144578313,7.404439310344827
629,51.48806144578313,7.4045848275862065
630,51.48806144578313,7.404730344827586
631,51.48806144578313,7.404875862068965
632,51.48806144578313,7.4050213793103445
633,51.48806144578313,7.405166896551724
634,51.48806144578313,7.405312413793103
635,51.48806144578313,7.405457931034483
636,51.48806144578313,7.405603448275862
637,51.48806144578313,7.405748965517241
638,51.48806144578313,7.405894482758621
639,51.48806144578313,7.40604
640,51.48806144578313,7.406185517241379
641,51.48806144578313,7.406331034482759
642,51.48806144578313,7.406476551724138
643,51.48806144578313,7.406622068965517
644,51.48806144578313,7.406767586206897
645,51.48806144578313,7.406913103448276
646,51.48806144578313,7.407058620689655
647,51.48806144578313,7.407204137931035
648,51.48806144578313,7.407349655172414
649,51.48806144578313,7.407495172413793
650,51.48806144578313,7.407640689655173
651,51.48806144578313,7.407786206896552
652,51.48806144578313,7.407931724137931
653,51.48806144578313,7.408077241379311
654,51.48806144578313,7.408222758620689
655,51.48806144578313,7.408368275862069
656,51.48806144578313,7.408513793103448
657,51.48806144578313,7.408659310344827
658,51.48806144578313,7.408804827586207
659,51.48806144578313,7.408950344827586
660,51.48806144578313,7.409095862068965
661,51.48806144578313,7.409241379310345
662,51.48806144578313,7.409386896551724
663,51.48806144578313,7.409532413793103
664,51.48806144578313,7.409677931034483
665,51.48806144578313,7.409823448275862
666,51.48806144578313,7.409968965517241
667,51.48806144578313,7.410114482758621
668,51.48806144578313,7.41026
669,51.48806144578313,7.410405517241379
670,51.48806144578313,7.410551034482759
671,51.48806144578313,7.410696551724138
672,51.48806144578313,7.4108420689655174
673,51.48806144578313,7.410987586206897
674,51.48806144578313,7.411133103448276
675,51.48806144578313,7.4112786206896555
676,51.48806144578313,7.411424137931035
677,51.48806144578313,7.411569655172414
678,51.48806144578313,7.4117151724137935
679,51.48806144578313,7.411860689655173
680,51.48806144578313,7.412006206896552
681,51.48806144578313,7.4121517241379316
682,51.48806144578313,7.412297241379311
683,51.48806144578313,7.412442758620689
684,51.48806144578313,7.412588275862069
685,51.48806144578313,7.412733793103448
686,51.48806144578313,7.412879310344827
687,51.48806144578313,7.413024827586207
688,51.48806144578313,7.413170344827586
689,51.48806144578313,7.413315862068965
690,51.48806144578313,7.413461379310345
691,51.48806144578313,7.413606896551724
692,51.48806144578313,7.4137524137931035
693,51.48806144578313,7.413897931034483
694,51.48806144578313,7.414043448275862
695,51.48806144578313,7.4141889655172415
696,51.48806144578313,7.414334482758621
697,51.48806144578313,7.41448
698,51.48806144578313,7.4146255172413795
699,51.48806144578313,7.414771034482759
700,51.48806144578313,7.414916551724138
701,51.48806144578313,7.415062068965518
702,51.48806144578313,7.415207586206897
703,51.48806144578313,7.415353103448276
704,51.48806144578313,7.415498620689656
705,51.48806144578313,7.415644137931035
706,51.48806144578313,7.415789655172414
707,51.48806144578313,7.415935172413794
708,51.48806144578313,7.416080689655173
709,51.48806144578313,7.416226206896552
710,51.48806144578313,7.416371724137932
711,51.48806144578313,7.416517241379311
712,51.48806144578313,7.4166627586206895
713,51.48806144578313,7.416808275862069
714,51.48806144578313,7.416953793103448
715,51.48806144578313,7.4170993103448275
716,51.48806144578313,7.417244827586207
717,51.48806144578313,7.417390344827586
718,51.48806144578313,7.4175358620689655
719,51.48806144578313,7.417681379310345
720,51.48806144578313,7.417826896551724
721,51.48806144578313,7.417972413793104
722,51.48806144578313,7.418117931034483
723,51.48806144578313,7.418263448275862
724,51.48806144578313,7.418408965517242
725,51.48806144578313,7.418554482758621
726,51.48815180722891,7.3976
727,51.48815180722891,7.397745517241379
728,51.48815180722891,7.397891034482758
729,51.48815180722891,7.398036551724138
730,51.48815180722891,7.398182068965517
731,51.48815180722891,7.3983275862068965
732,51.48815180722891,7.398473103448276
733,51.48815180722891,7.398618620689655
734,51.48815180722891,7.3987641379310345
735,51.48815180722891,7.398909655172414
736,51.48815180722891,7.399055172413793
737,51.48815180722891,7.3992006896551725
738,51.48815180722891,7.399346206896552
739,51.48815180722891,7.399491724137931
740,51.48815180722891,7.399637241379311
741,51.48815180722891,7.399782758620689
742,51.48815180722891,7.399928275862068
743,51.48815180722891,7.400073793103448
744,51.48815180722891,7.400219310344827
745,51.48815180722891,7.400364827586206
746,51.48815180722891,7.400510344827586
747,51.48815180722891,7.400655862068965
748,51.48815180722891,7.400801379310344
749,51.48815180722891,7.400946896551724
750,51.48815180722891,7.401092413793103
751,51.48815180722891,7.4012379310344825
752,51.48815180722891,7.401383448275862
753,51.48815180722891,7.401528965517241
754,51.48815180722891,7.4016744827586205
755,51.48815180722891,7.40182
756,51.48815180722891,7.401965517241379
757,51.48815180722891,7.4021110344827585
758,51.48815180722891,7.402256551724138
759,51.48815180722891,7.402402068965517
760,51.48815180722891,7.402547586206897
761,51.48815180722891,7.402693103448276
762,51.48815180722891,7.402838620689655
763,51.48815180722891,7.402984137931035
764,51.48815180722891,7.403129655172414
765,51.48815180722891,7.403275172413793
766,51.48815180722891,7.403420689655173
767,51.48815180722891,7.403566206896552
768,51.48815180722891,7.403711724137931
769,51.48815180722891,7.403857241379311
770,51.48815180722891,7.404002758620689
771,51.48815180722891,7.4041482758620685
772,51.48815180722891,7.404293793103448
773,51.48815180722891,7.404439310344827
774,51.48815180722891,7.4045848275862065
775,51.48815180722891,7.404730344827586
776,51.48815180722891,7.404875862068965
777,51.48815180722891,7.4050213793103445
778,51.48815180722891,7.405166896551724
779,51.48815180722891,7.405312413793103
780,51.48815180722891,7.405457931034483
781,51.48815180722891,7.405603448275862
782,51.48815180722891,7.405748965517241
783,51.48815180722891,7.405894482758621
784,51.48815180722891,7.40604
785,51.48815180722891,7.406185517241379
786,51.48815180722891,7.406331034482759
787,51.48815180722891,7.406476551724138
788,51.48815180722891,7.406622068965517
789,51.48815180722891,7.406767586206897
790,51.48815180722891,7.406913103448276
791,51.48815180722891,7.407058620689655
792,51.48815180722891,7.407204137931035
793,51.48815180722891,7.407349655172414
794,51.48815180722891,7.407495172413793
795,51.48815180722891,7.407640689655173
796,51.48815180722891,7.407786206896552
797,51.48815180722891,7.407931724137931
798,51.48815180722891,7.408077241379311
799,51.48815180722891,7.408222758620689
