index,lon,lat,alt,speed,sinr,rsrp,rsrq,cellLon,cellLat,cellFreq
80,7.41550146,51.49443217,153.62,0,0.00,-94.00,-11.00,7.412209,51.492758,1815.000000
81,7.41550146,51.49443217,153.67,0,0.00,-94.00,-11.00,7.412209,51.492758,1815.000000
82,7.41550146,51.49443217,153.71,0,4.00,-95.00,-11.00,7.412209,51.492758,1815.000000
83,7.41550146,51.49443217,153.75,0,4.00,-95.00,-11.00,7.412209,51.492758,1815.000000
84,7.41550146,51.49443217,153.80,0,1.00,-98.00,-11.00,7.412209,51.492758,1815.000000
85,7.41550146,51.49443217,153.85,0,1.00,-98.00,-11.00,7.412209,51.492758,1815.000000
86,7.41550146,51.49443217,153.90,0,5.00,-95.00,-11.00,7.412209,51.492758,1815.000000
87,7.41550146,51.49443217,153.96,0,5.00,-95.00,-11.00,7.412209,51.492758,1815.000000
88,7.41550146,51.49443217,154.02,0,-2.00,-94.00,-11.00,7.412209,51.492758,1815.000000
89,7.41550146,51.49443217,154.08,0,-2.00,-94.00,-11.00,7.412209,51.492758,1815.000000
90,7.41550146,51.49443217,154.13,0,8.00,-94.00,-11.00,7.412209,51.492758,1815.000000
91,7.41550146,51.49443217,154.18,0,8.00,-94.00,-11.00,7.412209,51.492758,1815.000000
92,7.41550146,51.49443217,154.21,0,8.00,-94.00,-11.00,7.412209,51.492758,1815.000000
93,7.41550146,51.49443217,154.25,0,3.00,-94.00,-11.00,7.412209,51.492758,1815.000000
94,7.41550146,51.49443217,154.29,0,3.00,-94.00,-11.00,7.412209,51.492758,1815.000000
95,7.41550146,51.49443217,154.33,0,6.00,-94.00,-13.00,7.412209,51.492758,1815.000000
96,7.41550146,51.49443217,154.38,0,6.00,-94.00,-13.00,7.412209,51.492758,1815.000000
97,7.41550146,51.49443217,154.42,0,19.00,-98.00,-11.00,7.412209,51.492758,1815.000000
98,7.41550146,51.49443217,154.47,0,19.00,-98.00,-11.00,7.412209,51.492758,1815.000000
99,7.41550146,51.49443217,154.52,0,2.00,-94.00,-10.00,7.412209,51.492758,1815.000000
100,7.41550146,51.49443217,154.57,0,2.00,-94.00,-10.00,7.412209,51.492758,1815.000000
101,7.41550146,51.49443217,154.62,0,11.00,-94.00,-10.00,7.412209,51.492758,1815.000000
102,7.41549969,51.49443580,155.05,0,11.00,-94.00,-10.00,7.412209,51.492758,1815.000000
103,7.41550217,51.49442121,155.37,0,10.00,-92.00,-10.00,7.412209,51.492758,1815.000000
104,7.41549328,51.49442885,155.63,2.34,10.00,-92.00,-10.00,7.412209,51.492758,1815.000000
105,7.41548456,51.49444349,155.86,3.708,9.00,-92.00,-12.00,7.412209,51.492758,1815.000000
106,7.41546261,51.49446713,156.06,5.292,9.00,-92.00,-12.00,7.412209,51.492758,1815.000000
107,7.41544939,51.49448646,156.22,6.3,12.00,-90.00,-7.00,7.412209,51.492758,1815.000000
108,7.41543635,51.49451239,156.30,6.192,12.00,-90.00,-7.00,7.412209,51.492758,1815.000000
109,7.41543432,51.49451872,156.31,3.492,24.00,-92.00,-9.00,7.412209,51.492758,1815.000000
110,7.41543553,51.49451913,156.33,1.944,24.00,-92.00,-9.00,7.412209,51.492758,1815.000000
111,7.41543681,51.49452534,156.36,0,10.00,-88.00,-8.00,7.412209,51.492758,1815.000000
112,7.41544285,51.49453313,156.55,0,10.00,-88.00,-8.00,7.412209,51.492758,1815.000000
113,7.41545185,51.49454059,156.70,0,10.00,-88.00,-8.00,7.412209,51.492758,1815.000000
114,7.41544831,51.49454494,156.82,0,7.00,-88.00,-9.00,7.412209,51.492758,1815.000000
115,7.41545020,51.49455109,156.66,0,7.00,-88.00,-9.00,7.412209,51.492758,1815.000000
116,7.41545653,51.49455585,156.62,0,7.00,-88.00,-8.00,7.412209,51.492758,1815.000000
117,7.41545736,51.49456018,156.19,0,7.00,-88.00,-8.00,7.412209,51.492758,1815.000000
118,7.41545735,51.49456137,155.84,0,10.00,-89.00,-8.00,7.412209,51.492758,1815.000000
119,7.41545881,51.49455809,155.61,4.212,10.00,-89.00,-8.00,7.412209,51.492758,1815.000000
120,7.41540226,51.49455581,154.38,9.216,10.00,-93.00,-10.00,7.412209,51.492758,1815.000000
121,7.41528735,51.49454138,153.70,14.364,10.00,-93.00,-10.00,7.412209,51.492758,1815.000000
122,7.41514137,51.49452968,154.01,18.792,6.00,-91.00,-9.00,7.412209,51.492758,1815.000000
123,7.41501793,51.49451863,154.31,22.5,6.00,-91.00,-9.00,7.412209,51.492758,1815.000000
124,7.41486411,51.49449922,154.95,39.132,5.00,-93.00,-10.00,7.412209,51.492758,1815.000000
125,7.41470323,51.49447354,155.91,41.004,5.00,-93.00,-10.00,7.412209,51.492758,1815.000000
126,7.41451959,51.49444955,156.80,43.236,8.00,-96.00,-8.00,7.412209,51.492758,1815.000000
127,7.41435734,51.49442685,157.28,42.732,8.00,-96.00,-8.00,7.412209,51.492758,1815.000000
128,7.41418314,51.49440065,157.93,42.48,16.00,-91.00,-8.00,7.412209,51.492758,1815.000000
129,7.41399307,51.49437309,158.98,44.208,16.00,-91.00,-8.00,7.412209,51.492758,1815.000000
130,7.41380945,51.49434455,160.43,44.64,22.00,-87.00,-7.00,7.412209,51.492758,1815.000000
131,7.41361725,51.49430990,162.27,43.848,22.00,-87.00,-7.00,7.412209,51.492758,1815.000000
132,7.41344517,51.49427892,164.32,43.668,12.00,-86.00,-9.00,7.412209,51.492758,1815.000000
133,7.41329291,51.49425293,165.89,44.136,12.00,-86.00,-9.00,7.412209,51.492758,1815.000000
134,7.41313375,51.49422891,166.89,44.1,12.00,-86.00,-9.00,7.412209,51.492758,1815.000000
135,7.41295888,51.49420330,167.26,45.036,13.00,-83.00,-9.00,7.412209,51.492758,1815.000000
136,7.41277929,51.49417738,167.53,45.612,13.00,-83.00,-9.00,7.412209,51.492758,1815.000000
137,7.41261274,51.49415374,167.26,45.684,12.00,-88.00,-7.00,7.412209,51.492758,1815.000000
138,7.41242948,51.49412824,167.10,46.08,12.00,-88.00,-7.00,7.412209,51.492758,1815.000000
139,7.41224910,51.49410509,167.18,46.152,15.00,-78.00,-6.00,7.412209,51.492758,1815.000000
140,7.41206909,51.49408123,167.39,47.268,15.00,-78.00,-6.00,7.412209,51.492758,1815.000000
141,7.41188378,51.49405633,167.65,48.456,17.00,-83.00,-7.00,7.412209,51.492758,1815.000000
142,7.41169967,51.49403134,167.71,47.916,17.00,-83.00,-7.00,7.412209,51.492758,1815.000000
143,7.41150366,51.49400541,167.80,49.068,21.00,-79.00,-7.00,7.412209,51.492758,1815.000000
144,7.41130975,51.49397831,168.01,49.212,21.00,-79.00,-7.00,7.412209,51.492758,1815.000000
145,7.41111612,51.49395220,168.41,49.176,21.00,-83.00,-6.00,7.412209,51.492758,1815.000000
146,7.41091873,51.49392647,168.54,49.428,21.00,-83.00,-6.00,7.412209,51.492758,1815.000000
147,7.41072567,51.49390007,168.82,49.14,21.00,-79.00,-7.00,7.412209,51.492758,1815.000000
148,7.41052837,51.49387342,169.37,49.608,21.00,-79.00,-7.00,7.412209,51.492758,1815.000000
149,7.41034335,51.49384552,169.73,48.888,13.00,-84.00,-7.00,7.412209,51.492758,1815.000000
150,7.41014855,51.49381714,170.34,49.176,13.00,-84.00,-7.00,7.412209,51.492758,1815.000000
151,7.40995160,51.49379007,170.91,50.184,8.00,-85.00,-9.00,7.412209,51.492758,1815.000000
152,7.40975634,51.49376245,171.04,50.58,8.00,-85.00,-9.00,7.412209,51.492758,1815.000000
153,7.40955393,51.49373444,171.20,49.896,10.00,-86.00,-9.00,7.412209,51.492758,1815.000000
154,7.40935800,51.49370782,171.42,48.852,10.00,-86.00,-9.00,7.412209,51.492758,1815.000000
155,7.40915886,51.49368110,171.88,49.608,10.00,-86.00,-9.00,7.412209,51.492758,1815.000000
156,7.40896455,51.49365405,172.35,49.248,13.00,-84.00,-8.00,7.412209,51.492758,1815.000000
157,7.40877403,51.49362841,172.72,48.96,13.00,-84.00,-8.00,7.412209,51.492758,1815.000000
158,7.40857953,51.49360184,173.31,49.176,11.00,-85.00,-7.00,7.412209,51.492758,1815.000000
159,7.40838594,51.49357514,173.69,50.076,11.00,-85.00,-7.00,7.412209,51.492758,1815.000000
160,7.40818862,51.49354766,174.14,50.724,7.00,-83.00,-7.00,7.412209,51.492758,1815.000000
161,7.40797849,51.49351891,174.85,51.624,7.00,-83.00,-7.00,7.412209,51.492758,1815.000000
162,7.40777770,51.49349166,175.51,51.048,7.00,-84.00,-8.00,7.412209,51.492758,1815.000000
163,7.40757866,51.49346520,175.90,49.644,7.00,-84.00,-8.00,7.412209,51.492758,1815.000000
164,7.40739019,51.49343958,176.09,48.816,11.00,-83.00,-8.00,7.412209,51.492758,1815.000000
165,7.40720563,51.49341457,175.68,48.744,11.00,-83.00,-8.00,7.412209,51.492758,1815.000000
166,7.40701615,51.49338948,175.31,47.592,15.00,-87.00,-7.00,7.412209,51.492758,1815.000000
167,7.40683812,51.49336601,174.78,47.448,15.00,-87.00,-7.00,7.412209,51.492758,1815.000000
168,7.40665167,51.49334290,174.64,48.312,11.00,-87.00,-7.00,7.412209,51.492758,1815.000000
169,7.40646836,51.49332149,174.01,49.536,11.00,-87.00,-7.00,7.412209,51.492758,1815.000000
170,7.40627906,51.49330008,173.57,48.996,9.00,-90.00,-8.00,7.412209,51.492758,1815.000000
171,7.40609530,51.49328074,173.12,48.384,9.00,-90.00,-8.00,7.412209,51.492758,1815.000000
172,7.40590101,51.49325833,173.01,49.068,10.00,-88.00,-8.00,7.412209,51.492758,1815.000000
173,7.40570093,51.49323296,172.74,50.868,10.00,-88.00,-8.00,7.412209,51.492758,1815.000000
174,7.40550206,51.49320896,172.62,51.876,9.00,-90.00,-8.00,7.412209,51.492758,1815.000000
175,7.40529032,51.49318358,172.39,53.244,9.00,-90.00,-8.00,7.412209,51.492758,1815.000000
176,7.40508765,51.49316167,172.09,53.46,9.00,-90.00,-8.00,7.412209,51.492758,1815.000000
177,7.40488527,51.49313655,171.77,52.308,8.00,-92.00,-7.00,7.412209,51.492758,1815.000000
178,7.40468365,51.49311168,171.50,51.66,8.00,-92.00,-7.00,7.412209,51.492758,1815.000000
179,7.40447675,51.49308616,171.25,52.236,9.00,-91.00,-7.00,7.412209,51.492758,1815.000000
180,7.40427121,51.49306086,171.03,51.624,9.00,-91.00,-7.00,7.412209,51.492758,1815.000000
181,7.40406614,51.49303514,170.76,50.976,10.00,-92.00,-7.00,7.412209,51.492758,1815.000000
182,7.40386173,51.49301120,170.64,50.256,10.00,-92.00,-7.00,7.412209,51.492758,1815.000000
183,7.40366831,51.49299803,170.39,48.132,11.00,-91.00,-8.00,7.412209,51.492758,1815.000000
184,7.40346336,51.49298770,170.04,47.736,11.00,-91.00,-8.00,7.412209,51.492758,1815.000000
185,7.40327183,51.49298195,169.55,47.628,9.00,-91.00,-7.00,7.412209,51.492758,1815.000000
186,7.40310166,51.49298137,168.76,47.268,9.00,-91.00,-7.00,7.412209,51.492758,1815.000000
187,7.40290745,51.49297983,168.14,43.164,10.00,-94.00,-7.00,7.412209,51.492758,1815.000000
188,7.40274093,51.49297894,167.88,37.44,10.00,-94.00,-7.00,7.412209,51.492758,1815.000000
189,7.40261353,51.49298528,167.30,33.12,5.00,-98.00,-7.00,7.403921,51.489010,1815.000000
190,7.40248581,51.49298989,166.52,30.888,5.00,-98.00,-7.00,7.403921,51.489010,1815.000000
191,7.40236597,51.49299556,165.57,28.26,10.00,-91.00,-9.00,7.403921,51.489010,1815.000000
192,7.40226175,51.49299979,164.62,23.904,10.00,-91.00,-9.00,7.403921,51.489010,1815.000000
193,7.40218207,51.49300312,163.74,17.064,13.00,-91.00,-7.00,7.403921,51.489010,1815.000000
194,7.40212484,51.49300720,163.68,11.124,13.00,-91.00,-7.00,7.403921,51.489010,1815.000000
195,7.40209701,51.49300893,163.63,4.608,12.00,-93.00,-7.00,7.403921,51.489010,1815.000000
196,7.40209701,51.49300893,163.63,0,12.00,-93.00,-7.00,7.403921,51.489010,1815.000000
197,7.40209701,51.49300893,163.62,0,10.00,-92.00,-7.00,7.403921,51.489010,1815.000000
198,7.40209701,51.49300893,163.62,0,10.00,-92.00,-7.00,7.403921,51.489010,1815.000000
199,7.40209701,51.49300893,163.61,0,10.00,-92.00,-7.00,7.403921,51.489010,1815.000000
200,7.40209701,51.49300893,163.60,0,13.00,-92.00,-7.00,7.403921,51.489010,1815.000000
201,7.40209701,51.49300893,163.59,0,13.00,-92.00,-7.00,7.403921,51.489010,1815.000000
202,7.40209701,51.49300893,163.58,0,10.00,-92.00,-6.00,7.403921,51.489010,1815.000000
203,7.40209701,51.49300893,163.57,0,10.00,-92.00,-6.00,7.403921,51.489010,1815.000000
204,7.40209701,51.49300893,163.55,0,12.00,-93.00,-7.00,7.403921,51.489010,1815.000000
205,7.40209701,51.49300893,163.54,0,12.00,-93.00,-7.00,7.403921,51.489010,1815.000000
206,7.40209701,51.49300893,163.52,0,10.00,-92.00,-7.00,7.403921,51.489010,1815.000000
207,7.40209701,51.49300893,163.50,0,10.00,-92.00,-7.00,7.403921,51.489010,1815.000000
208,7.40209701,51.49300893,163.48,0,13.00,-92.00,-6.00,7.403921,51.489010,1815.000000
209,7.40209701,51.49300893,163.46,0,13.00,-92.00,-6.00,7.403921,51.489010,1815.000000
210,7.40209701,51.49300893,163.44,0,12.00,-92.00,-7.00,7.403921,51.489010,1815.000000
211,7.40209701,51.49300893,163.42,0,12.00,-92.00,-7.00,7.403921,51.489010,1815.000000
212,7.40209701,51.49300893,163.41,0,16.00,-93.00,-8.00,7.403921,51.489010,1815.000000
213,7.40209701,51.49300893,163.39,0,16.00,-93.00,-8.00,7.403921,51.489010,1815.000000
214,7.40209701,51.49300893,163.38,0,7.00,-93.00,-9.00,7.403921,51.489010,1815.000000
215,7.40209701,51.49300893,163.36,0,7.00,-93.00,-9.00,7.403921,51.489010,1815.000000
216,7.40209701,51.49300893,163.34,0,4.00,-94.00,-7.00,7.403921,51.489010,1815.000000
217,7.40209701,51.49300893,163.33,0,4.00,-94.00,-7.00,7.403921,51.489010,1815.000000
218,7.40209701,51.49300893,163.31,0,13.00,-93.00,-8.00,7.403921,51.489010,1815.000000
219,7.40209701,51.49300893,163.15,0,13.00,-93.00,-8.00,7.403921,51.489010,1815.000000
220,7.40209701,51.49300893,162.99,0,13.00,-93.00,-8.00,7.403921,51.489010,1815.000000
221,7.40200007,51.49300998,162.84,0,7.00,-92.00,-7.00,7.403921,51.489010,1815.000000
222,7.40194633,51.49301040,162.69,13.896,7.00,-92.00,-7.00,7.403921,51.489010,1815.000000
223,7.40187808,51.49300342,161.23,15.264,12.00,-92.00,-7.00,7.403921,51.489010,1815.000000
224,7.40180417,51.49297527,160.32,17.388,12.00,-92.00,-7.00,7.403921,51.489010,1815.000000
225,7.40175626,51.49294061,160.29,12.276,6.00,-92.00,-9.00,7.403921,51.489010,1815.000000
226,7.40173473,51.49290841,160.31,14.112,6.00,-92.00,-9.00,7.403921,51.489010,1815.000000
227,7.40173762,51.49288636,160.90,19.26,12.00,-92.00,-7.00,7.403921,51.489010,1815.000000
228,7.40173307,51.49282417,161.72,25.74,12.00,-92.00,-7.00,7.403921,51.489010,1815.000000
229,7.40173912,51.49276198,162.35,31.248,16.00,-90.00,-7.00,7.403921,51.489010,1815.000000
230,7.40174357,51.49267486,163.13,33.552,16.00,-90.00,-7.00,7.403921,51.489010,1815.000000
231,7.40174503,51.49258281,163.98,37.044,18.00,-86.00,-6.00,7.403921,51.489010,1815.000000
232,7.40174162,51.49247125,165.07,40.86,18.00,-86.00,-6.00,7.403921,51.489010,1815.000000
233,7.40174328,51.49236543,165.90,42.804,18.00,-89.00,-7.00,7.403921,51.489010,1815.000000
234,7.40175115,51.49226098,166.22,44.424,18.00,-89.00,-7.00,7.403921,51.489010,1815.000000
235,7.40175163,51.49214600,166.51,44.1,18.00,-88.00,-7.00,7.403921,51.489010,1815.000000
236,7.40175316,51.49203776,166.82,43.74,18.00,-88.00,-7.00,7.403921,51.489010,1815.000000
237,7.40175509,51.49194023,166.81,44.172,16.00,-88.00,-7.00,7.403921,51.489010,1815.000000
238,7.40175534,51.49182972,167.02,42.876,16.00,-88.00,-7.00,7.403921,51.489010,1815.000000
239,7.40175540,51.49171865,167.47,42.3,19.00,-87.00,-6.00,7.403921,51.489010,1815.000000
240,7.40175553,51.49160370,168.34,43.2,19.00,-87.00,-6.00,7.403921,51.489010,1815.000000
241,7.40175529,51.49150021,168.92,42.696,19.00,-87.00,-6.00,7.403921,51.489010,1815.000000
242,7.40175590,51.49139091,169.41,41.76,19.00,-87.00,-6.00,7.403921,51.489010,1815.000000
243,7.40175527,51.49128401,169.69,41.94,19.00,-87.00,-6.00,7.403921,51.489010,1815.000000
244,7.40175508,51.49119152,169.52,39.636,20.00,-84.00,-6.00,7.403921,51.489010,1815.000000
245,7.40175780,51.49108892,169.20,38.916,20.00,-84.00,-6.00,7.403921,51.489010,1815.000000
246,7.40176050,51.49098328,169.50,39.996,22.00,-80.00,-6.00,7.403921,51.489010,1815.000000
247,7.40176576,51.49088799,169.78,40.536,22.00,-80.00,-6.00,7.403921,51.489010,1815.000000
