index,lon,lat,alt,speed,sinr,rsrp,rsrq,cellLon,cellLat,cellFreq
89,7.48922080,51.44232700,278.99,51.48,20.00,-81.00,-6.00,7.485975,51.441898,1845.000000
90,7.48908051,51.44221119,279.41,55.908,13.00,-80.00,-7.00,7.485975,51.441898,1845.000000
91,7.48894036,51.44210037,279.59,54.72,13.00,-80.00,-7.00,7.485975,51.441898,1845.000000
92,7.48879820,51.44199225,279.66,54.108,13.00,-78.00,-6.00,7.485975,51.441898,1845.000000
93,7.48864430,51.44188143,279.36,56.124,13.00,-78.00,-6.00,7.485975,51.441898,1845.000000
94,7.48849914,51.44178472,278.80,51.912,12.00,-78.00,-9.00,7.485975,51.441898,1845.000000
95,7.48834627,51.44169052,278.14,52.344,12.00,-78.00,-9.00,7.485975,51.441898,1845.000000
96,7.48816406,51.44158984,277.39,55.908,11.00,-78.00,-6.00,7.485975,51.441898,1845.000000
97,7.48797978,51.44149356,276.76,56.124,11.00,-78.00,-6.00,7.485975,51.441898,1845.000000
98,7.48779399,51.44140261,276.24,55.836,11.00,-78.00,-6.00,7.485975,51.441898,1845.000000
99,7.48761393,51.44131792,276.01,56.556,30.00,-79.00,-6.00,7.485975,51.441898,1845.000000
100,7.48742484,51.44123154,276.02,57.024,30.00,-79.00,-6.00,7.485975,51.441898,1845.000000
101,7.48723791,51.44114641,276.04,56.448,29.00,-79.00,-7.00,7.485975,51.441898,1845.000000
102,7.48705201,51.44106468,275.69,56.448,29.00,-79.00,-7.00,7.485975,51.441898,1845.000000
103,7.48686672,51.44098269,275.26,56.448,30.00,-75.00,-10.00,7.485975,51.441898,1845.000000
104,7.48669295,51.44090652,275.32,55.332,30.00,-75.00,-10.00,7.485975,51.441898,1845.000000
105,7.48651482,51.44082635,275.78,55.116,22.00,-72.00,-6.00,7.485975,51.441898,1845.000000
106,7.48634375,51.44074918,275.91,53.352,22.00,-72.00,-6.00,7.485975,51.441898,1845.000000
107,7.48618070,51.44067387,275.95,51.588,21.00,-75.00,-5.00,7.485975,51.441898,1845.000000
108,7.48600815,51.44059382,276.28,52.632,21.00,-75.00,-5.00,7.485975,51.441898,1845.000000
109,7.48581806,51.44050560,276.59,57.096,16.00,-76.00,-8.00,7.485975,51.441898,1845.000000
110,7.48563680,51.44042532,277.72,55.908,16.00,-76.00,-8.00,7.485975,51.441898,1845.000000
111,7.48545022,51.44034163,278.48,57.6,10.00,-83.00,-8.00,7.485975,51.441898,1845.000000
112,7.48526428,51.44025278,279.10,57.204,10.00,-83.00,-8.00,7.485975,51.441898,1845.000000
113,7.48508701,51.44016680,279.52,55.584,13.00,-77.00,-7.00,7.485975,51.441898,1845.000000
114,7.48491251,51.44008155,280.05,55.44,13.00,-77.00,-7.00,7.485975,51.441898,1845.000000
115,7.48471631,51.43999210,280.17,61.02,18.00,-75.00,-6.00,7.485975,51.441898,1845.000000
116,7.48454500,51.43991268,279.81,52.308,18.00,-75.00,-6.00,7.485975,51.441898,1845.000000
117,7.48438191,51.43983305,279.40,51.012,31.00,-73.00,-7.00,7.485975,51.441898,1845.000000
118,7.48421000,51.43975444,279.62,52.704,31.00,-73.00,-7.00,7.485975,51.441898,1845.000000
119,7.48403326,51.43967278,280.59,53.1,31.00,-73.00,-7.00,7.485975,51.441898,1845.000000
120,7.48385665,51.43959514,281.30,53.604,36.00,-77.00,-6.00,7.485975,51.441898,1845.000000
121,7.48367797,51.43952096,281.86,52.74,36.00,-77.00,-6.00,7.485975,51.441898,1845.000000
122,7.48347127,51.43943832,282.57,55.692,30.00,-77.00,-5.00,7.485975,51.441898,1845.000000
123,7.48325413,51.43935259,283.25,55.944,30.00,-77.00,-5.00,7.485975,51.441898,1845.000000
124,7.48305215,51.43928024,284.27,55.188,26.00,-78.00,-7.00,7.485975,51.441898,1845.000000
125,7.48283278,51.43919979,284.72,56.952,26.00,-78.00,-7.00,7.485975,51.441898,1845.000000
126,7.48263085,51.43912695,285.10,55.296,23.00,-83.00,-6.00,7.485975,51.441898,1845.000000
127,7.48242325,51.43906000,285.72,57.744,23.00,-83.00,-6.00,7.485975,51.441898,1845.000000
128,7.48220902,51.43898660,286.09,59.4,19.00,-90.00,-6.00,7.485975,51.441898,1845.000000
129,7.48199196,51.43890831,286.50,59.832,19.00,-90.00,-6.00,7.485975,51.441898,1845.000000
130,7.48179215,51.43884182,286.94,56.556,16.00,-95.00,-6.00,7.485975,51.441898,1845.000000
131,7.48158197,51.43877184,287.42,55.8,16.00,-95.00,-6.00,7.485975,51.441898,1845.000000
132,7.48137148,51.43870003,287.61,55.872,16.00,-98.00,-6.00,7.485975,51.441898,1845.000000
133,7.48117692,51.43863063,287.42,56.124,16.00,-98.00,-6.00,7.485975,51.441898,1845.000000
134,7.48099884,51.43857130,287.21,56.052,11.00,-102.00,-7.00,7.485975,51.441898,1845.000000
135,7.48080853,51.43850343,286.48,56.808,11.00,-102.00,-7.00,7.485975,51.441898,1845.000000
136,7.48061316,51.43843372,286.12,56.7,9.00,-105.00,-8.00,7.485975,51.441898,1845.000000
137,7.48040257,51.43836060,285.88,57.888,9.00,-105.00,-8.00,7.485975,51.441898,1845.000000
138,7.48019368,51.43828481,285.59,57.564,8.00,-105.00,-7.00,7.485975,51.441898,1845.000000
139,7.47999769,51.43821931,285.63,57.78,8.00,-105.00,-7.00,7.485975,51.441898,1845.000000
140,7.47980195,51.43815389,285.89,54.468,8.00,-105.00,-7.00,7.485975,51.441898,1845.000000
141,7.47959984,51.43808566,286.35,56.412,2.00,-108.00,-12.00,7.485975,51.441898,1845.000000
142,7.47940527,51.43801681,286.55,56.628,2.00,-108.00,-12.00,7.485975,51.441898,1845.000000
143,7.47920033,51.43794254,286.52,56.628,-1.00,-110.00,-12.00,7.485975,51.441898,1845.000000
144,7.47899815,51.43787548,286.84,55.512,-1.00,-110.00,-12.00,7.485975,51.441898,1845.000000
145,7.47877720,51.43780333,286.50,56.484,-2.00,-110.00,-12.00,7.485975,51.441898,1845.000000
146,7.47856498,51.43773251,286.09,56.448,-2.00,-110.00,-12.00,7.485975,51.441898,1845.000000
147,7.47837675,51.43767238,286.45,54.324,-2.00,-111.00,-10.00,7.485975,51.441898,1845.000000
148,7.47817286,51.43760480,286.90,56.052,-2.00,-111.00,-10.00,7.485975,51.441898,1845.000000
149,7.47797400,51.43753753,287.30,56.16,-2.00,-112.00,-13.00,7.485975,51.441898,1845.000000
150,7.47776870,51.43747040,287.97,55.98,-2.00,-112.00,-13.00,7.485975,51.441898,1845.000000
151,7.47757608,51.43740625,288.29,53.532,-4.00,-114.00,-14.00,7.485975,51.441898,1845.000000
152,7.47738114,51.43734178,288.38,52.236,-4.00,-114.00,-14.00,7.485975,51.441898,1845.000000
153,7.47719292,51.43728452,288.28,49.572,-3.00,-113.00,-14.00,7.485975,51.441898,1845.000000
154,7.47700951,51.43723214,288.09,47.196,-3.00,-113.00,-14.00,7.485975,51.441898,1845.000000
155,7.47683032,51.43719152,287.83,45.468,0.00,-111.00,-13.00,7.485975,51.441898,1845.000000
