index,lon,lat,alt,speed,sinr,rsrp,rsrq,cellLon,cellLat,cellFreq
61,7.47273478,51.51315426,153.17,33.876,8.00,-89.00,-9.00,7.474766,51.515038,860.000000
62,7.47275586,51.51323884,153.09,38.304,8.00,-89.00,-9.00,7.474766,51.515038,860.000000
63,7.47277241,51.51330954,154.08,38.304,3.00,-89.00,-14.00,7.474766,51.515038,860.000000
64,7.47279132,51.51341085,155.70,41.112,3.00,-89.00,-14.00,7.474766,51.515038,860.000000
65,7.47282581,51.51351099,157.99,39.78,3.00,-89.00,-14.00,7.474766,51.515038,860.000000
66,7.47283677,51.51361701,159.11,39.888,3.00,-84.00,-10.00,7.474766,51.515038,860.000000
67,7.47285454,51.51372985,160.38,43.632,3.00,-84.00,-10.00,7.474766,51.515038,860.000000
68,7.47285448,51.51383685,160.60,42.3,1.00,-86.00,-13.00,7.474766,51.515038,860.000000
69,7.47284890,51.51394337,159.97,41.976,1.00,-86.00,-13.00,7.474766,51.515038,860.000000
70,7.47285578,51.51405416,158.84,41.22,12.00,-83.00,-8.00,7.474766,51.515038,860.000000
71,7.47285403,51.51415418,156.49,37.8,12.00,-83.00,-8.00,7.474766,51.515038,860.000000
72,7.47284977,51.51425136,153.38,40.284,19.00,-78.00,-8.00,7.474766,51.515038,860.000000
73,7.47285678,51.51434375,150.22,37.836,19.00,-78.00,-8.00,7.474766,51.515038,860.000000
74,7.47284389,51.51442068,146.55,37.836,13.00,-78.00,-9.00,7.474766,51.515038,860.000000
75,7.47282486,51.51449353,143.03,35.028,13.00,-78.00,-9.00,7.474766,51.515038,860.000000
76,7.47283253,51.51456833,140.50,28.8,10.00,-77.00,-8.00,7.474766,51.515038,860.000000
77,7.47307430,51.51463590,137.77,16.524,10.00,-77.00,-8.00,7.474766,51.515038,860.000000
78,7.47283562,51.51466492,134.85,19.332,9.00,-73.00,-8.00,7.474766,51.515038,860.000000
79,7.47283019,51.51469967,134.60,12.924,9.00,-73.00,-8.00,7.474766,51.515038,860.000000
80,7.47283134,51.51472899,134.35,9.036,17.00,-66.00,-7.00,7.474766,51.515038,860.000000
81,7.47283700,51.51475062,134.17,5.292,17.00,-66.00,-7.00,7.474766,51.515038,860.000000
82,7.47284443,51.51477133,133.94,4.176,10.00,-63.00,-8.00,7.474766,51.515038,860.000000
83,7.47284443,51.51477133,133.92,0,10.00,-63.00,-8.00,7.474766,51.515038,860.000000
84,7.47284443,51.51477133,133.90,0,10.00,-63.00,-7.00,7.474766,51.515038,860.000000
85,7.47284443,51.51477133,133.87,0,10.00,-63.00,-7.00,7.474766,51.515038,860.000000
86,7.47284443,51.51477133,133.84,0,10.00,-63.00,-7.00,7.474766,51.515038,860.000000
87,7.47284443,51.51477133,133.86,0,8.00,-63.00,-6.00,7.474766,51.515038,860.000000
88,7.47284443,51.51477133,133.91,0,8.00,-63.00,-6.00,7.474766,51.515038,860.000000
