index,lon,lat,alt,speed,sinr,rsrp,rsrq,cellLon,cellLat,cellFreq
92,7.47301153,51.51474888,145.21,0,10.00,-101.00,-8.00,7.474795,51.512835,2680.000000
93,7.47301153,51.51474888,145.28,0,10.00,-101.00,-8.00,7.474795,51.512835,2680.000000
94,7.47301153,51.51474888,145.37,0,11.00,-101.00,-9.00,7.474795,51.512835,2680.000000
95,7.47301153,51.51474888,145.45,0,11.00,-101.00,-9.00,7.474795,51.512835,2680.000000
96,7.47301153,51.51474888,145.55,0,23.00,-101.00,-10.00,7.474795,51.512835,2680.000000
97,7.47301153,51.51474888,145.64,0,23.00,-101.00,-10.00,7.474795,51.512835,2680.000000
98,7.47301153,51.51474888,146.60,0,22.00,-101.00,-8.00,7.474795,51.512835,2680.000000
99,7.47301153,51.51474888,147.55,0,22.00,-101.00,-8.00,7.474795,51.512835,2680.000000
100,7.47301153,51.51474888,155.72,0,24.00,-101.00,-10.00,7.474795,51.512835,2680.000000
101,7.47303087,51.51489552,159.09,21.996,24.00,-101.00,-10.00,7.474795,51.512835,2680.000000
102,7.47303578,51.51496934,159.74,26.28,24.00,-101.00,-10.00,7.474795,51.512835,2680.000000
103,7.47304170,51.51504554,158.76,29.556,18.00,-102.00,-9.00,7.474795,51.512835,2680.000000
104,7.47304407,51.51512893,157.15,33.984,18.00,-102.00,-9.00,7.474795,51.512835,2680.000000
105,7.47304350,51.51521503,155.18,36.828,11.00,-103.00,-10.00,7.474795,51.512835,2680.000000
106,7.47303658,51.51530253,153.05,37.548,11.00,-103.00,-10.00,7.474795,51.512835,2680.000000
107,7.47301761,51.51539411,151.13,39.24,11.00,-102.00,-12.00,7.474795,51.512835,2680.000000
108,7.47298784,51.51549362,149.60,42.624,11.00,-102.00,-12.00,7.474795,51.512835,2680.000000
109,7.47294446,51.51559517,148.81,42.516,12.00,-102.00,-10.00,7.474795,51.512835,2680.000000
110,7.47288295,51.51569443,148.11,42.696,12.00,-102.00,-10.00,7.474795,51.512835,2680.000000
111,7.47281395,51.51579362,147.14,43.704,23.00,-102.00,-7.00,7.474795,51.512835,2680.000000
112,7.47271848,51.51587650,145.83,40.788,23.00,-102.00,-7.00,7.474795,51.512835,2680.000000
113,7.47261287,51.51596923,143.66,43.38,12.00,-101.00,-9.00,7.474795,51.512835,2680.000000
114,7.47250290,51.51605789,141.36,43.956,12.00,-101.00,-9.00,7.474795,51.512835,2680.000000
115,7.47238669,51.51614416,139.69,44.856,10.00,-104.00,-8.00,7.474795,51.512835,2680.000000
116,7.47226499,51.51622713,138.57,45.18,10.00,-104.00,-8.00,7.474795,51.512835,2680.000000
117,7.47213800,51.51630850,137.65,45.936,22.00,-102.00,-9.00,7.474795,51.512835,2680.000000
118,7.47198095,51.51636617,137.19,43.128,22.00,-102.00,-9.00,7.474795,51.512835,2680.000000
119,7.47181342,51.51641869,136.41,43.56,22.00,-105.00,-8.00,7.474795,51.512835,2680.000000
120,7.47164303,51.51647049,135.56,44.352,22.00,-105.00,-8.00,7.474795,51.512835,2680.000000
121,7.47146744,51.51652114,134.51,45.936,26.00,-103.00,-8.00,7.474795,51.512835,2680.000000
122,7.47130355,51.51656755,133.38,44.244,26.00,-103.00,-8.00,7.474795,51.512835,2680.000000
123,7.47113568,51.51661250,132.37,44.352,13.00,-103.00,-10.00,7.474795,51.512835,2680.000000
124,7.47097304,51.51665412,131.46,45.576,13.00,-103.00,-10.00,7.474795,51.512835,2680.000000
125,7.47080819,51.51669965,130.86,46.8,13.00,-103.00,-10.00,7.474795,51.512835,2680.000000
126,7.47063378,51.51674797,130.36,46.872,10.00,-106.00,-12.00,7.474795,51.512835,2680.000000
127,7.47045771,51.51679708,129.75,46.836,10.00,-106.00,-12.00,7.474795,51.512835,2680.000000
128,7.47030991,51.51683525,129.68,47.448,5.00,-109.00,-10.00,7.474795,51.512835,2680.000000
129,7.47010578,51.51688723,129.10,50.904,5.00,-109.00,-10.00,7.474795,51.512835,2680.000000
130,7.46992262,51.51693007,128.90,52.74,16.00,-109.00,-9.00,7.474795,51.512835,2680.000000
